"Day","Items","Note","Amount"
"23","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"23","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"23","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"23","Salary Expense","Cash Payment - Salary Expense","22208"
"23","Penalty Expense","Cash Payment - Late penalty - SRV SO ID: 195","4400"
"23","Interest Expense","Cash Payment - Interest - For Overdraft","2312"
"23","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","9184"
"23","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"23","Rental Expense","Cash Payment - RentalDetroit","1800"
"23","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","8330"
"23","Rental Expense","Cash Payment - RentalNew York","5360"
"23","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","11600"
"23","Rental Expense","Cash Payment - RentalChicago","2960"
"23","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","2312"
"23","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"23","Rental Expense","Cash Payment - RentalMiami","2240"
"22","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"22","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"22","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"22","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"22","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"22","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"22","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"22","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"22","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"22","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"22","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"22","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"22","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"22","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"22","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"22","Salary Expense","Cash Payment - Salary Expense","22208"
"22","Interest Expense","Cash Payment - Interest - For Overdraft","1027"
"22","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","12992"
"22","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"22","Rental Expense","Cash Payment - RentalDetroit","1800"
"22","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","3360"
"22","Rental Expense","Cash Payment - RentalNew York","5360"
"22","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","3800"
"22","Rental Expense","Cash Payment - RentalChicago","2960"
"22","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","2652"
"22","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"22","Rental Expense","Cash Payment - RentalMiami","2240"
"21","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"21","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"21","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"21","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"21","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"21","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"21","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"21","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"21","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"21","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"21","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"21","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"21","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"21","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"21","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"21","Salary Expense","Cash Payment - Salary Expense","22208"
"21","Interest Expense","Cash Payment - Interest - For Overdraft","3082"
"21","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","15872"
"21","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"21","Rental Expense","Cash Payment - RentalDetroit","1800"
"21","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","6160"
"21","Rental Expense","Cash Payment - RentalNew York","5360"
"21","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","3880"
"21","Rental Expense","Cash Payment - RentalChicago","2960"
"21","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","3536"
"21","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"21","Rental Expense","Cash Payment - RentalMiami","2240"
"20","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"20","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"20","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"20","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"20","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"20","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"20","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"20","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"20","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"20","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"20","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"20","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"20","Salary Expense","Cash Payment - Salary Expense","22208"
"20","Shipping Expense","Cash Payment - Move Stock ID: 1376","20900"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","9664"
"20","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"20","Rental Expense","Cash Payment - RentalDetroit","1800"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","3220"
"20","Rental Expense","Cash Payment - RentalNew York","5360"
"20","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","4000"
"20","Rental Expense","Cash Payment - RentalChicago","2960"
"20","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"20","Rental Expense","Cash Payment - RentalMiami","2240"
"19","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"19","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"19","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"19","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"19","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"19","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"19","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"19","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"19","Salary Expense","Cash Payment - Salary Expense","21254"
"19","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 2143","300"
"19","Shipping Expense","Cash Payment - Move Stock ID: 1140","23455"
"19","Interest Expense","Cash Payment - Interest - For Overdraft","1027"
"19","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","9696"
"19","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"19","Rental Expense","Cash Payment - RentalDetroit","1800"
"19","Rental Expense","Cash Payment - RentalNew York","5360"
"19","Rental Expense","Cash Payment - RentalChicago","2960"
"19","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"19","Rental Expense","Cash Payment - RentalMiami","2240"
"18","Human Resource Expense","Counselled","2000"
"18","Human Resource Expense","Counselled","2000"
"18","Human Resource Expense","Staff Dismiss","16000"
"18","Human Resource Expense","Cash Payment - Staff Recruiting - Miami","60000"
"18","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"18","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"18","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"18","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"18","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"18","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"18","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"18","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"18","Salary Expense","Cash Payment - Salary Expense","21254"
"18","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"18","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","10368"
"18","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"18","Rental Expense","Cash Payment - RentalDetroit","1800"
"18","Rental Expense","Cash Payment - RentalNew York","5360"
"18","Rental Expense","Cash Payment - RentalChicago","2960"
"18","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"18","Rental Expense","Cash Payment - RentalMiami","2240"
"17","Human Resource Expense","Counselled","2000"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"17","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"17","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"17","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"17","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"17","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"17","Salary Expense","Cash Payment - Salary Expense","20222"
"17","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 1713","400"
"17","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"17","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","10464"
"17","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"17","Rental Expense","Cash Payment - RentalDetroit","1800"
"17","Rental Expense","Cash Payment - RentalNew York","5360"
"17","Rental Expense","Cash Payment - RentalChicago","2960"
"17","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"16","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"16","Human Resource Expense","Counselled","2000"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"16","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"16","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"16","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"16","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"16","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"16","Salary Expense","Cash Payment - Salary Expense","20590"
"16","Interest Expense","Cash Payment - Interest - For Overdraft","1027"
"16","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","8352"
"16","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"16","Rental Expense","Cash Payment - RentalDetroit","1800"
"16","Rental Expense","Cash Payment - RentalNew York","5360"
"16","Rental Expense","Cash Payment - RentalChicago","2960"
"16","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"15","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"15","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"15","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"15","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"15","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"15","Salary Expense","Cash Payment - Salary Expense","20240"
"15","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","14208"
"15","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"15","Rental Expense","Cash Payment - RentalDetroit","1800"
"15","Rental Expense","Cash Payment - RentalNew York","5360"
"15","Rental Expense","Cash Payment - RentalChicago","2960"
"15","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"14","Human Resource Expense","Staff Transfer","15000"
"14","Human Resource Expense","Staff Dismiss","12000"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"14","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"14","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"14","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"14","Salary Expense","Cash Payment - Salary Expense","20240"
"14","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","14336"
"14","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"14","Rental Expense","Cash Payment - RentalDetroit","1800"
"14","Rental Expense","Cash Payment - RentalNew York","5360"
"14","Rental Expense","Cash Payment - RentalChicago","2960"
"14","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"13","Human Resource Expense","Counselled","2000"
"13","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"13","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"13","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"13","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"13","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"13","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"13","Salary Expense","Cash Payment - Salary Expense","20608"
"13","Interest Expense","Cash Payment - Interest - For Overdraft","594"
"13","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","23072"
"13","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"13","Rental Expense","Cash Payment - RentalDetroit","1800"
"13","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","70"
"13","Rental Expense","Cash Payment - RentalNew York","5360"
"13","Rental Expense","Cash Payment - RentalChicago","2960"
"13","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"12","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"12","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"12","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"12","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"12","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"12","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"12","Salary Expense","Cash Payment - Salary Expense","20608"
"12","Interest Expense","Cash Payment - Interest - For Overdraft","2649"
"12","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","23072"
"12","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"12","Rental Expense","Cash Payment - RentalDetroit","1800"
"12","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","3430"
"12","Rental Expense","Cash Payment - RentalNew York","5360"
"12","Rental Expense","Cash Payment - RentalChicago","2960"
"12","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"11","Human Resource Expense","Attended Training","15000"
"11","Human Resource Expense","Counselled","2000"
"11","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"11","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"11","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"11","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"11","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"11","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"11","Salary Expense","Cash Payment - Salary Expense","20608"
"11","Interest Expense","Cash Payment - Interest - For Overdraft","642"
"11","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","23968"
"11","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"11","Rental Expense","Cash Payment - RentalDetroit","1800"
"11","Rental Expense","Cash Payment - RentalNew York","5360"
"11","Rental Expense","Cash Payment - RentalChicago","2960"
"11","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"10","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"10","Human Resource Expense","Attended Training","15000"
"10","Human Resource Expense","Attended Training","15000"
"10","Salary Expense","Cash Payment - Salary Expense","20976"
"10","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 879","300"
"10","Interest Expense","Cash Payment - Interest - For Overdraft","2568"
"10","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","31136"
"10","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"10","Rental Expense","Cash Payment - RentalDetroit","1800"
"10","Rental Expense","Cash Payment - RentalNew York","5360"
"10","Rental Expense","Cash Payment - RentalChicago","2960"
"10","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"9","Human Resource Expense","Counselled","2000"
"9","Salary Expense","Cash Payment - Salary Expense","19600"
"9","Interest Expense","Cash Payment - Interest - For Overdraft","3596"
"9","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","32384"
"9","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"9","Rental Expense","Cash Payment - RentalDetroit","1800"
"9","Rental Expense","Cash Payment - RentalNew York","5360"
"9","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","80"
"9","Rental Expense","Cash Payment - RentalChicago","2960"
"9","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"8","Human Resource Expense","Attended Training","15000"
"8","Human Resource Expense","Counselled","2000"
"8","Salary Expense","Cash Payment - Salary Expense","19600"
"8","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 512","500"
"8","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 629","300"
"8","Interest Expense","Cash Payment - Interest - For Overdraft","3082"
"8","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","28736"
"8","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"8","Rental Expense","Cash Payment - RentalDetroit","1800"
"8","Rental Expense","Cash Payment - RentalNew York","5360"
"8","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","80"
"8","Rental Expense","Cash Payment - RentalChicago","2960"
"8","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"7","Human Resource Expense","Staff Dismiss","4000"
"7","Human Resource Expense","Staff Dismiss","5000"
"7","Human Resource Expense","Staff Dismiss","5000"
"7","Salary Expense","Cash Payment - Salary Expense","19600"
"7","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"7","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","33760"
"7","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"7","Rental Expense","Cash Payment - RentalDetroit","1800"
"7","Rental Expense","Cash Payment - RentalNew York","5360"
"7","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","200"
"7","Rental Expense","Cash Payment - RentalChicago","2960"
"7","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"6","Human Resource Expense","Cash Payment - Staff Recruiting - Washington, D.C.","60000"
"6","Salary Expense","Cash Payment - Salary Expense","20650"
"6","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"6","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","33952"
"6","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"6","Rental Expense","Cash Payment - RentalDetroit","1800"
"6","Rental Expense","Cash Payment - RentalNew York","5360"
"6","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","280"
"6","Rental Expense","Cash Payment - RentalChicago","2960"
"6","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"5","Human Resource Expense","Counselled","2000"
"5","Human Resource Expense","Counselled","2000"
"5","Human Resource Expense","Counselled","2000"
"5","Human Resource Expense","Staff Dismiss","3000"
"5","Salary Expense","Cash Payment - Salary Expense","19250"
"5","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 166","300"
"5","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"5","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","34144"
"5","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"5","Rental Expense","Cash Payment - RentalDetroit","1800"
"5","Rental Expense","Cash Payment - RentalNew York","5360"
"5","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","400"
"5","Rental Expense","Cash Payment - RentalChicago","2960"
"4","Salary Expense","Cash Payment - Salary Expense","19600"
"4","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"4","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","34432"
"4","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"4","Rental Expense","Cash Payment - RentalDetroit","1800"
"4","Rental Expense","Cash Payment - RentalNew York","5360"
"4","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","560"
"4","Rental Expense","Cash Payment - RentalChicago","2960"
"3","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"3","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"3","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"3","Salary Expense","Cash Payment - Salary Expense","19600"
"3","Interest Expense","Cash Payment - Interest - For Overdraft","3082"
"3","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","34624"
"3","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"3","Rental Expense","Cash Payment - RentalDetroit","1800"
"3","Rental Expense","Cash Payment - RentalNew York","5360"
"3","Rental Expense","Cash Payment - RentalChicago","2960"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Los Angeles","60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Detroit","60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - New York","60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting - Chicago","60000"
"2","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"2","Salary Expense","Cash Payment - Salary Expense","18550"
"2","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"2","Rental Expense","Cash Payment - RentalDetroit","1800"
"2","Rental Expense","Cash Payment - RentalNew York","5360"
"2","Rental Expense","Cash Payment - RentalChicago","2960"
"1","Salary Expense","Cash Payment - Salary Expense","12600"
